strain,protein,orf,b,dobs,abund,obs_other,pav,cnv,fshift,absent,fs,logcnv
CGD,THR1,YHR025W,-0.13993835,-9.193183254541104e-06,25.039078,0.9993265993265993,1.0,1.0,,0.0,0.0,0.0
CGD,THR4,YCR053W,0.20437813,-0.0006825938566552558,25.34612,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,THS1,YIL078W,0.067279816,0.0,25.482746,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TIF1,YKR059W,-0.023862839,0.0,28.270445,1.0,1.0,2.0,,0.0,0.0,1.0
CGD,TIF11,YMR260C,0.027967453,0.0006550143068914105,22.84593,0.997979797979798,1.0,1.0,,0.0,0.0,0.0
CGD,TIF3,YPR163C,-0.1385231,0.00021527370787899347,25.299374,0.9991021324354658,1.0,1.0,,0.0,0.0,0.0
CGD,TIF34,YMR146C,-0.033657074,-0.0006825938566552558,25.056694,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TIF35,YDR429C,-0.0015602112,-0.0006825938566552558,24.431921,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TIF4631,YGR162W,0.09671402,-0.0006825938566552558,24.11284,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TIF4632,YGL049C,0.16190147,0.0026660231438387916,22.032558,0.9952861952861953,0.0,0.0,,1.0,0.0,-2.0
CGD,TIF5,YPR041W,0.0755291,-0.0006825938566552558,25.136732,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TIF6,YPR016C,-0.14235878,-0.0004581269655217213,25.719807,0.9997755331088665,1.0,1.0,,0.0,0.0,0.0
CGD,TIM12,YBR091C,0.16023636,0.025825183959427456,21.559206,0.9250280583613917,1.0,1.0,,0.0,0.0,0.0
CGD,TIM13,YGR181W,-0.050457,0.0030138319103052424,22.893227,0.9874298540965207,1.0,1.0,,0.0,0.0,0.0
CGD,TIM17,YJL143W,0.12302017,-0.016117948541156724,20.947971,0.26936026936026936,1.0,1.0,,0.0,0.0,0.0
CGD,TIM18,YOR297C,0.28132248,0.07092540880936782,19.479534,0.5952861952861953,1.0,1.0,,0.0,0.0,0.0
CGD,TIM21,YGR033C,-0.31480217,-0.013434305129413238,20.077593,0.949270482603816,1.0,1.0,,0.0,0.0,0.0
CGD,TIM22,YDL217C,-0.11204529,-0.019668049474647953,23.560793,0.9759820426487094,1.0,1.0,,0.0,0.0,0.0
CGD,TIM23,YNR017W,0.1247139,0.003687232583705846,22.795559,0.9867564534231201,1.0,1.0,,0.0,0.0,0.0
CGD,TIM44,YIL022W,-0.14138031,-0.0013743808965651638,23.359705,0.9993265993265993,1.0,1.0,,0.0,0.0,0.0
CGD,TIM50,YPL063W,-0.034208298,-9.193183254541104e-06,24.42239,0.9993265993265993,1.0,1.0,,0.0,0.0,0.0
CGD,TIM54,YJL054W,0.014043808,0.00021910420090165417,21.003073,0.9827160493827161,1.0,1.0,,0.0,0.0,0.0
CGD,TIP20,YGL145W,0.036392212,-0.012902632697854521,19.84824,0.9548821548821549,1.0,1.0,,0.0,0.0,0.0
CGD,TIP41,YPR040W,0.047437668,-0.00018386366509226537,22.00657,0.9865319865319865,1.0,1.0,,0.0,0.0,0.0
CGD,TKL1,YPR074C,0.10564804,0.0,27.402641,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TKL2,YBR117C,-1.669424,0.026880867836499234,23.950457,0.969023569023569,1.0,1.0,,0.0,0.0,0.0
CGD,TLG1,YDR468C,-0.25177574,-0.12406047582384333,20.034355,0.5459034792368126,1.0,1.0,,0.0,0.0,0.0
CGD,TLG2,YOL018C,0.28431892,0.002042418879733998,20.419039,0.9829405162738496,1.0,1.0,,0.0,0.0,0.0
CGD,TMA10,YLR327C,0.63454247,-0.009387772300172736,22.04692,0.6790123456790124,1.0,1.0,,0.0,0.0,0.0
CGD,TMA108,YIL137C,0.22489357,-0.0008112984222199415,21.754507,0.9905723905723905,1.0,1.0,,0.0,0.0,0.0
CGD,TMA16,YOR252W,-0.02419281,-0.007578247396222371,21.101786,0.9782267115600449,1.0,1.0,,0.0,0.0,0.0
CGD,TMA17,YDL110C,0.0014915466,-0.0004581269655217213,25.076126,0.9997755331088665,1.0,1.0,,0.0,0.0,0.0
CGD,TMA19,YKL056C,0.091897964,0.0,27.872988,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TMA22,YJR014W,0.048662186,-0.003532480665586535,22.348248,0.9912457912457913,1.0,1.0,,0.0,0.0,0.0
CGD,TMA23,YMR269W,0.11100578,-0.006194673316402555,21.022985,0.9795735129068462,1.0,1.0,,0.0,0.0,0.0
CGD,TMA46,YOR091W,-0.062093735,-0.005543489502533805,22.395979,0.9939393939393939,1.0,1.0,,0.0,0.0,0.0
CGD,TMA64,YDR117C,0.09249115,-0.03024174241466615,20.911373,0.9681257014590348,1.0,1.0,,0.0,0.0,0.0
CGD,TMC1,YOR052C,-0.038547516,0.020650187885682736,18.3925,0.26262626262626265,1.0,1.0,,0.0,0.0,0.0
CGD,TMN2,YDR107C,-0.2870369,-0.021056986244699538,20.079344,0.9575757575757575,1.0,1.0,,0.0,0.0,0.0
CGD,TMN3,YER113C,-0.13615704,-0.10496853249981802,15.970708,0.39438832772166105,1.0,1.0,,0.0,0.0,0.0
CGD,TMT1,YER175C,0.17333603,0.019504870471878433,20.693714,0.9620650953984288,1.0,1.0,,0.0,0.0,0.0
CGD,TNA1,YGR260W,-0.3510399,-0.0013797435867970442,20.088957,0.7822671156004489,1.0,1.0,,0.0,0.0,0.0
CGD,TOA1,YOR194C,0.15546036,-0.0016187663514171113,20.06066,0.9647586980920314,1.0,1.0,,0.0,0.0,0.0
CGD,TOA2,YKL058W,0.13422966,0.0019374633709104971,22.135302,0.9919191919191919,1.0,1.0,,0.0,0.0,0.0
CGD,TOD6,YBL054W,-0.25858498,-0.09709457104223895,18.632317,0.6711560044893379,1.0,1.0,,0.0,0.0,0.0
CGD,TOF1,YNL273W,-0.21502495,-0.09957979491540359,20.044048,0.8224466891133558,1.0,1.0,,0.0,0.0,0.0
CGD,TOF2,YKR010C,-0.33798409,-0.2253954026422741,17.294283,0.7564534231200898,1.0,1.0,,0.0,0.0,0.0
CGD,TOH1,YJL171C,-0.4743595,-0.0002336600743881867,24.598185,0.9995510662177329,0.0,0.0,0.0,1.0,0.0,-2.0
CGD,TOM1,YDR457W,-0.19560242,-0.006194673316402555,20.99101,0.9795735129068462,1.0,1.0,,0.0,0.0,0.0
CGD,TOM20,YGR082W,-0.0065135956,-0.0011591071886862814,23.617012,0.9984287317620651,1.0,1.0,,0.0,0.0,0.0
CGD,TOM22,YNL131W,-0.13315773,-0.03735956454955325,22.437773,0.8967452300785634,1.0,1.0,,0.0,0.0,0.0
CGD,TOM40,YMR203W,-0.11897278,-0.0006825938566552558,25.064709,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TOM6,YOR045W,0.05101776,0.29447144942025494,21.794762,0.67003367003367,1.0,1.0,,0.0,0.0,0.0
CGD,TOM7,YNL070W,0.684185,-0.1350447976159012,20.43871,0.574635241301908,1.0,1.0,,0.0,0.0,0.0
CGD,TOM70,YNL121C,-0.12462616,0.0022262825448262635,23.92214,0.9964085297418631,1.0,1.0,,0.0,0.0,0.0
CGD,TOM71,YHR117W,-0.068784714,-0.0086431244565488,19.799896,0.9335578002244669,1.0,1.0,,0.0,0.0,0.0
CGD,TOP1,YOL006C,-0.21786499,-0.009053753308588375,20.915337,0.9701459034792368,1.0,1.0,,0.0,0.0,0.0
CGD,TOP2,YNL088W,0.22523308,0.0038841199250755354,24.191622,0.9845117845117846,1.0,1.0,,0.0,0.0,0.0
CGD,TOP3,YLR234W,0.06878853,0.15505682536399257,16.77064,0.2579124579124579,1.0,1.0,,0.0,0.0,0.0
CGD,TOR1,YJR066W,-0.24801254,-0.01088626117067526,20.369719,0.9692480359147025,1.0,1.0,,0.0,0.0,0.0
CGD,TOR2,YKL203C,0.0711956,0.00465175072683599,19.371477,0.9407407407407408,1.0,1.0,,0.0,0.0,0.0
CGD,TOS1,YBR162C,0.38173866,-9.193183254541104e-06,23.977856,0.9993265993265993,1.0,1.0,,0.0,0.0,0.0
CGD,TPA1,YER049W,-0.07539749,0.001740576029540697,23.03711,0.9941638608305275,1.0,1.0,,0.0,0.0,0.0
CGD,TPC1,YGR096W,0.040010452,0.013988194420503808,15.961195,0.6413019079685747,1.0,1.0,,0.0,0.0,0.0
CGD,TPD3,YAL016W,0.12911224,0.00019688734136968922,24.129353,0.9977553310886644,1.0,1.0,,0.0,0.0,0.0
CGD,TPI1,YDR050C,-0.38188934,0.0,29.269783,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TPK1,YJL164C,0.48194885,0.03563890708373074,21.329985,0.9438832772166106,1.0,1.0,,0.0,0.0,0.0
CGD,TPK2,YPL203W,0.20320702,0.002977059177286634,22.481146,0.9847362514029181,1.0,1.0,,0.0,0.0,0.0
CGD,TPK3,YKL166C,-0.045114517,-0.009671994882461399,20.45636,0.9748597081930416,1.0,1.0,,0.0,0.0,0.0
CGD,TPM1,YNL079C,0.26665688,0.00043974059901252804,25.50848,0.9988776655443322,1.0,1.0,,0.0,0.0,0.0
CGD,TPM2,YIL138C,0.08284378,0.002180316628553225,23.801672,0.9930415263748598,1.0,1.0,,0.0,0.0,0.0
CGD,TPO1,YLL028W,0.3409176,0.10718255746697147,17.602291,0.7344556677890012,1.0,1.0,,0.0,0.0,0.0
CGD,TPO2,YGR138C,0.08321571,0.07915100952643617,20.455702,0.8478114478114478,1.0,1.0,,0.0,0.0,0.0
CGD,TPO4,YOR273C,-0.62254715,-0.12152315724556906,20.398178,0.9317620650953984,1.0,1.0,,0.0,0.0,0.0
CGD,TPO5,YKL174C,-0.09045029,-0.0690668535947262,18.970268,0.7741863075196409,1.0,1.0,,0.0,0.0,0.0
CGD,TPS1,YBR126C,0.1649437,-0.0006825938566552558,25.560474,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TPS2,YDR074W,0.20184135,-0.0004581269655217213,24.42669,0.9997755331088665,1.0,1.0,,0.0,0.0,0.0
CGD,TPS3,YMR261C,0.19326973,-0.0015988477876988094,23.51188,0.9995510662177329,1.0,1.0,,0.0,0.0,0.0
CGD,TPT1,YOL102C,0.377491,0.01728778111030671,20.137272,0.9663299663299664,1.0,1.0,,0.0,0.0,0.0
CGD,TRA1,YHR099W,0.028709412,0.00510757939654416,21.593882,0.9907968574635241,1.0,1.0,,0.0,0.0,0.0
CGD,TRE1,YPL176C,0.11074257,-0.014979526014793354,17.625177,0.31941638608305273,1.0,1.0,,0.0,0.0,0.0
CGD,TRE2,YOR256C,0.026792526,0.270435105702455,16.723793,0.2927048260381594,1.0,1.0,,0.0,0.0,0.0
CGD,TRF5,YNL299W,0.023389816,-0.04534461030479231,18.137276,0.4951739618406285,1.0,1.0,,0.0,0.0,0.0
CGD,TRI1,YMR233W,-0.2608738,-0.04419316410215157,19.878408,0.9295173961840628,1.0,1.0,,0.0,0.0,0.0
CGD,TRL1,YJL087C,-0.20822525,-0.005007986577952428,21.709543,0.9831649831649831,1.0,1.0,,0.0,0.0,0.0
CGD,TRM1,YDR120C,-0.03740692,-0.0010081857635896307,22.425808,0.9928170594837261,1.0,1.0,,0.0,0.0,0.0
CGD,TRM10,YOL093W,-0.0404377,-0.009287413382976561,20.947243,0.9696969696969697,1.0,1.0,,0.0,0.0,0.0
CGD,TRM11,YOL124C,-0.17711258,-0.027630112271750495,22.247028,0.8760942760942761,1.0,1.0,,0.0,0.0,0.0
CGD,TRM112,YNR046W,0.24592972,0.00679529462237094,21.005962,0.7310886644219977,1.0,1.0,,0.0,0.0,0.0
CGD,TRM12,YML005W,-0.009408951,0.031548706634030865,19.176643,0.7609427609427609,1.0,1.0,,0.0,0.0,0.0
CGD,TRM13,YOL125W,0.1591816,-0.028482013920011595,19.347797,0.8803591470258136,1.0,1.0,,0.0,0.0,0.0
CGD,TRM2,YKR056W,-0.17024803,0.000975243523593905,22.219055,0.9881032547699214,1.0,1.0,,0.0,0.0,0.0
CGD,TRM3,YDL112W,-0.0021400452,-0.0034091387902537296,21.04706,0.9836139169472503,1.0,1.0,,0.0,0.0,0.0
CGD,TRM44,YPL030W,0.43909836,0.006183947935938905,21.290014,0.986307519640853,0.0,0.0,,1.0,0.0,-2.0
CGD,TRM5,YHR070W,0.17857552,-0.003070523207042042,21.339457,0.9750841750841751,1.0,1.0,,0.0,0.0,0.0
CGD,TRM7,YBR061C,-0.6785431,-0.3043119859957175,18.75597,0.8258136924803592,0.0,0.0,,1.0,0.0,-2.0
CGD,TRM732,YMR259C,0.13880157,-0.007500871437162604,19.695066,0.9672278338945005,1.0,1.0,,0.0,0.0,0.0
CGD,TRM8,YDL201W,0.09031296,-0.0002704328074066842,22.80871,0.9968574635241302,1.0,1.0,,0.0,0.0,0.0
CGD,TRM82,YDR165W,-0.10129547,-0.007083347697682152,21.733849,0.9811447811447811,1.0,1.0,,0.0,0.0,0.0
CGD,TRM9,YML014W,-0.012472153,-0.011999402443088503,20.11123,0.971043771043771,1.0,1.0,,0.0,0.0,0.0
CGD,TRP1,YDR007W,-0.47385597,-0.1806621390239137,19.828777,0.5164983164983165,0.0,0.0,,1.0,0.0,-2.0
CGD,TRP2,YER090W,-0.022575378,-0.0004581269655217213,24.336473,0.9997755331088665,1.0,1.0,,0.0,0.0,0.0
CGD,TRP3,YKL211C,0.017297745,0.0006642074901460626,23.43088,0.9986531986531987,1.0,1.0,,0.0,0.0,0.0
CGD,TRP4,YDR354W,-0.3525486,-0.017574301988408925,21.690008,0.9793490460157127,1.0,1.0,,0.0,0.0,0.0
CGD,TRP5,YGL026C,0.16967773,0.0,24.9748,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TRR1,YDR353W,0.11071968,0.0,26.103472,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TRR2,YHR106W,0.55836105,0.12287378908539315,20.751055,0.8505050505050505,1.0,1.0,,0.0,0.0,0.0
CGD,TRS120,YDR407C,0.12091255,-0.0034826842562906135,21.165533,0.9782267115600449,1.0,1.0,,0.0,0.0,0.0
CGD,TRS130,YMR218C,0.011270523,-0.007369868575784366,19.084112,0.9268237934904602,1.0,1.0,,0.0,0.0,0.0
CGD,TRS20,YBR254C,0.27220726,-0.06169698501894172,17.816334,0.6473625140291807,1.0,1.0,,0.0,0.0,0.0
CGD,TRS23,YDR246W,0.11702156,0.005536594615092816,19.73028,0.9555555555555556,1.0,1.0,,0.0,0.0,0.0
CGD,TRS31,YDR472W,0.061885834,0.0010120162566124025,21.72452,0.9907968574635241,1.0,1.0,,0.0,0.0,0.0
CGD,TRS33,YOR115C,0.09105301,-0.011381160869215479,20.318022,0.9663299663299664,1.0,1.0,,0.0,0.0,0.0
CGD,TRS65,YGR166W,-0.0013961792,0.008337451113332783,17.445843,0.4940516273849607,1.0,1.0,,0.0,0.0,0.0
CGD,TRS85,YDR108W,0.07242775,0.0010235077356806066,19.698895,0.941638608305275,1.0,1.0,,0.0,0.0,0.0
CGD,TRX1,YLR043C,0.04138565,-0.0006825938566552558,26.206923,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TRX2,YGR209C,0.2810974,0.0,27.205181,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TRX3,YCR083W,0.35155678,0.001749769212795349,22.751394,0.9948372615039281,1.0,1.0,,0.0,0.0,0.0
CGD,TRZ1,YKR079C,-0.22645569,-0.009314992932740407,20.366777,0.9676767676767677,1.0,1.0,,0.0,0.0,0.0
CGD,TSA1,YML028W,-0.12146187,0.0,29.10873,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TSA2,YDR453C,1.0073586,0.013339308902448832,22.624157,0.9771043771043771,1.0,1.0,,0.0,0.0,0.0
CGD,TSC10,YBR265W,-0.49274254,-0.08832044372431169,21.224285,0.8971941638608305,1.0,1.0,,0.0,0.0,0.0
CGD,TSC11,YER093C,-0.07626724,-0.03782382030391129,17.360294,0.7627384960718294,1.0,1.0,,0.0,0.0,0.0
CGD,TSC13,YDL015C,-0.029083252,0.005785576661572089,19.950542,0.8904601571268238,1.0,1.0,,0.0,0.0,0.0
CGD,TSL1,YML100W,0.69153976,0.0,23.897305,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TSR1,YDL060W,-0.05765724,0.0012548695142552413,23.16899,0.9919191919191919,1.0,1.0,,0.0,0.0,0.0
CGD,TSR2,YLR435W,-0.06967926,0.005052420297016358,22.403301,0.9867564534231201,1.0,1.0,,0.0,0.0,0.0
CGD,TSR3,YOR006C,-0.33386993,-0.1530075115968177,18.902836,0.7755331088664422,1.0,1.0,,0.0,0.0,0.0
CGD,TSR4,YOL022C,0.19846153,0.004447202399420869,21.713303,0.9757575757575757,1.0,1.0,,0.0,0.0,0.0
CGD,TTI1,YKL033W,-0.07089424,0.009509581978296378,18.296446,0.4799102132435466,1.0,1.0,,0.0,0.0,0.0
CGD,TTI2,YJR136C,-0.097322464,-0.017055653233127632,18.072752,0.4006734006734007,1.0,1.0,,0.0,0.0,0.0
CGD,TUB1,YML085C,0.12339783,-0.0007009802231645601,24.273853,0.9986531986531987,0.0,0.0,,1.0,0.0,-2.0
CGD,TUB2,YFL037W,0.02508545,0.0,25.274317,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TUB3,YML124C,-0.07114601,-0.0013245844872693535,22.406395,0.986307519640853,1.0,1.0,,0.0,0.0,0.0
CGD,TUB4,YLR212C,0.2120266,-0.007189835403714873,20.595013,0.9566778900112234,1.0,1.0,,0.0,0.0,0.0
CGD,TUF1,YOR187W,-0.026485443,-0.0006825938566552558,25.07137,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,TUL1,YKL034W,-0.14863396,-0.14400968348636156,16.917324,0.2846240179573513,1.0,1.0,,0.0,0.0,0.0
CGD,TUM1,YOR251C,-0.05645752,-0.000691787039909908,23.071253,0.9993265993265993,1.0,1.0,,0.0,0.0,0.0
CGD,TUP1,YCR084C,0.1502037,0.00022446689113353457,24.890005,0.9997755331088665,1.0,1.0,,0.0,0.0,0.0
CGD,TVP18,YMR071C,0.028024673,-5.1328606504918994e-05,21.203255,0.9795735129068462,1.0,1.0,,0.0,0.0,0.0
CGD,TVP23,YDR084C,0.10622406,-0.007252655489287996,21.496649,0.9854096520763187,1.0,1.0,,0.0,0.0,0.0
CGD,TVP38,YKR088C,0.17133331,0.041396904195538986,21.653442,0.8323232323232324,1.0,1.0,,0.0,0.0,0.0
CGD,TWF1,YGR080W,-0.20523643,-0.0009346402975526358,23.332706,0.9982042648709315,1.0,1.0,,0.0,0.0,0.0
CGD,TYR1,YBR166C,0.12081146,0.004603486514749289,21.383348,0.9872053872053872,1.0,1.0,,0.0,0.0,0.0
CGD,TYS1,YGR185C,-0.060850143,-0.0009162539310435536,24.670471,0.9995510662177329,1.0,1.0,,0.0,0.0,0.0
CGD,TYW1,YPL207W,0.11312866,-0.004485507329648364,21.222483,0.9881032547699214,1.0,1.0,,0.0,0.0,0.0
CGD,TYW3,YGL050W,-0.06173706,-0.0039959703213401365,21.020552,0.9739618406285073,0.0,0.0,,1.0,0.0,-2.0
CGD,UBA1,YKL210W,0.35425186,0.0,24.71799,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,UBA2,YDR390C,0.11965561,0.002276078954122185,21.779823,0.9833894500561168,1.0,1.0,,0.0,0.0,0.0
CGD,UBA3,YPR066W,-0.32234955,-0.5048980514281993,19.875616,0.5328843995510663,1.0,1.0,,0.0,0.0,0.0
CGD,UBA4,YHR111W,-0.059020996,-0.002093747486238917,21.936028,0.9966329966329966,1.0,1.0,,0.0,0.0,0.0
CGD,UBC1,YDR177W,0.08993149,0.00043974059901252804,23.823215,0.9988776655443322,1.0,1.0,,0.0,0.0,0.0
CGD,UBC12,YLR306W,-0.35829544,-0.08875788602751067,19.472464,0.8484848484848485,1.0,1.0,,0.0,0.0,0.0
CGD,UBC13,YDR092W,0.18692589,0.001749769212795349,23.207846,0.9948372615039281,1.0,1.0,,0.0,0.0,0.0
CGD,UBC4,YBR082C,-0.28453827,-0.01509597300268517,23.96122,0.9775533108866442,1.0,1.0,,0.0,0.0,0.0
CGD,UBC6,YER100W,0.13852692,0.032620478581798285,20.534746,0.8561167227833895,1.0,1.0,,0.0,0.0,0.0
CGD,UBC7,YMR022W,0.1852436,0.0016854169300130062,21.76385,0.9901234567901235,1.0,1.0,,0.0,0.0,0.0
CGD,UBC8,YEL012W,-0.03734207,0.004184430578059728,21.140226,0.9398428731762065,1.0,1.0,,0.0,0.0,0.0
CGD,UBC9,YDL064W,0.053340912,-0.01310105223643332,21.991667,0.9236812570145904,1.0,1.0,,0.0,0.0,0.0
CGD,UBP1,YDL122W,-0.1678524,0.0014517568556249305,22.54329,0.9896745230078563,1.0,1.0,,0.0,0.0,0.0
CGD,UBP10,YNL186W,0.13797379,-0.0026675553410479003,20.730595,0.9712682379349046,1.0,1.0,,0.0,0.0,0.0
CGD,UBP12,YJL197W,-0.017116547,-0.01224225570073123,20.124964,0.9699214365881033,1.0,1.0,,0.0,0.0,0.0
CGD,UBP13,YBL067C,-0.12244797,-0.02803920892658096,18.559904,0.9461279461279462,1.0,1.0,,0.0,0.0,0.0
CGD,UBP14,YBR058C,-0.07124519,-0.007083347697682152,21.76715,0.9811447811447811,1.0,1.0,,0.0,0.0,0.0
CGD,UBP15,YMR304W,0.067588806,-0.000334785090189027,22.685955,0.9921436588103255,1.0,1.0,,0.0,0.0,0.0
CGD,UBP16,YPL072W,-0.08246803,-0.3863496550641033,16.634287,0.5665544332210999,1.0,1.0,,0.0,0.0,0.0
CGD,UBP2,YOR124C,-0.029571533,0.0010487889896309,21.359423,0.9934904601571268,1.0,1.0,,0.0,0.0,0.0
CGD,UBP3,YER151C,-0.0068416595,0.003499538425590809,22.784666,0.9896745230078563,1.0,1.0,,0.0,0.0,0.0
CGD,UBP5,YER144C,0.2081585,0.08471978028292015,17.274582,0.7057239057239058,1.0,1.0,,0.0,0.0,0.0
CGD,UBP6,YFR010W,-0.045129776,-0.0015988477876988094,23.297054,0.9995510662177329,1.0,1.0,,0.0,0.0,0.0
CGD,UBP7,YIL156W,0.31777,-0.0076203828194726375,18.532755,0.9584736251402918,1.0,1.0,,0.0,0.0,0.0
CGD,UBP8,YMR223W,-0.4093542,-0.22121173816281903,15.799392,0.7795735129068463,1.0,1.0,,0.0,0.0,0.0
CGD,UBP9,YER098W,-0.1756115,-0.05247775441177033,16.21064,0.489337822671156,1.0,1.0,,0.0,0.0,0.0
CGD,UBR1,YGR184C,0.13574791,0.0009292776073208664,21.270563,0.9847362514029181,1.0,1.0,,0.0,0.0,0.0
CGD,UBR2,YLR024C,0.06616402,-0.008826988121641177,17.149496,0.7200897867564534,1.0,1.0,,0.0,0.0,0.0
CGD,UBX2,YML013W,0.06428146,-0.013388339213140088,19.52472,0.9526374859708193,1.0,1.0,,0.0,0.0,0.0
CGD,UBX3,YDL091C,-0.13381577,-0.059868307649877606,19.832726,0.8646464646464647,1.0,1.0,,0.0,0.0,0.0
CGD,UBX4,YMR067C,0.021360397,-0.009090526041606872,20.937387,0.9674523007856342,1.0,1.0,,0.0,0.0,0.0
CGD,UBX5,YDR330W,-0.2095623,-0.00647429930706378,20.848963,0.9757575757575757,1.0,1.0,,0.0,0.0,0.0
CGD,UBX6,YJL048C,-0.03334236,-0.03689837318961331,17.301031,0.5638608305274972,1.0,1.0,,0.0,0.0,0.0
CGD,UBX7,YBR273C,0.044132233,-0.017592688354918118,20.718025,0.9780022446689113,1.0,1.0,,0.0,0.0,0.0
CGD,UFD1,YGR048W,0.34313774,0.00043974059901252804,22.240063,0.9988776655443322,1.0,1.0,,0.0,0.0,0.0
CGD,UFD2,YDL190C,-0.219841,-0.0039224248553031416,21.661865,0.9793490460157127,1.0,1.0,,0.0,0.0,0.0
CGD,UFD4,YKL010C,0.1609478,-0.0006971497301416774,21.017216,0.9822671156004489,1.0,1.0,,0.0,0.0,0.0
CGD,UFE1,YOR075W,-0.10885048,-0.03675281445474843,21.025425,0.9411896745230078,1.0,1.0,,0.0,0.0,0.0
CGD,UFO1,YML088W,-0.24029922,-0.003510263806054459,19.606947,0.9762065095398429,1.0,1.0,,0.0,0.0,0.0
CGD,UGA1,YGR019W,0.057962418,-0.0013651877133106227,24.074705,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,UGA2,YBR006W,0.40956306,0.003687232583705846,23.014288,0.9867564534231201,1.0,1.0,,0.0,0.0,0.0
CGD,UGA3,YDL170W,0.13479614,-0.09238612901866594,17.478973,0.6493827160493827,1.0,1.0,,0.0,0.0,0.0
CGD,UGO1,YDR470C,0.00207901,-0.005915047325741329,20.613619,0.9833894500561168,1.0,1.0,,0.0,0.0,0.0
CGD,UGP1,YKL035W,0.2740116,-0.0006825938566552558,25.989933,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,UIP3,YAR027W,-0.7673092,0.038264327001528375,18.915125,0.3528619528619529,1.0,1.0,,0.0,0.0,0.0
CGD,UIP4,YPL186C,-0.1573677,0.07170299889298748,21.782684,0.8689113355780023,1.0,1.0,,0.0,0.0,0.0
CGD,ULP1,YPL020C,-0.03955078,-0.016971382386626988,20.247604,0.8401795735129068,1.0,1.0,,0.0,0.0,0.0
CGD,ULS1,YOR191W,-0.051317215,-0.02776954221777883,16.896006,0.8325476992143659,1.0,1.0,,0.0,0.0,0.0
CGD,UME1,YPL139C,0.014379501,-0.003738561190210765,21.916105,0.9928170594837261,1.0,1.0,,0.0,0.0,0.0
CGD,UME6,YDR207C,0.24660683,-0.011112260259017903,17.796932,0.936026936026936,1.0,1.0,,0.0,0.0,0.0
CGD,UMP1,YBR173C,0.40545654,0.03246879105809708,20.127718,0.9450056116722784,1.0,1.0,,0.0,0.0,0.0
CGD,UNG1,YML021C,-0.0039920807,-0.13784412191693196,19.44213,0.6695847362514029,1.0,1.0,,0.0,0.0,0.0
CGD,UPF3,YGR072W,0.040222168,-0.0008909726770933712,20.209799,0.8514029180695848,1.0,1.0,,0.0,0.0,0.0
CGD,UPS2,YLR168C,-0.09337616,0.12276576918215143,17.87697,0.3925925925925926,1.0,1.0,,0.0,0.0,0.0
CGD,UPS3,YDR185C,-0.8288021,-0.18541961135817792,17.807411,0.468013468013468,1.0,1.0,,0.0,0.0,0.0
CGD,URA1,YKL216W,-0.28327942,-0.0002336600743881867,23.994986,0.9995510662177329,1.0,1.0,,0.0,0.0,0.0
CGD,URA10,YMR271C,-1.1269455,-0.009817553617326169,23.27726,0.9975308641975309,1.0,1.0,,0.0,0.0,0.0
CGD,URA2,YJL130C,-0.11445999,-0.0006825938566552558,25.117678,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,URA3,YEL021W,0.13412857,0.00022446689113353457,23.39337,0.9997755331088665,1.0,1.0,,0.0,0.0,0.0
CGD,URA4,YLR420W,0.22006226,-0.004027380364126643,22.834656,0.988327721661055,1.0,1.0,,0.0,0.0,0.0
CGD,URA5,YML106W,0.022197723,0.0,24.935637,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,URA6,YKL024C,-0.31957054,0.003041411460069088,23.03191,0.9894500561167228,1.0,1.0,,0.0,0.0,0.0
CGD,URA7,YBL039C,-0.18120193,-0.0006825938566552558,24.47363,1.0,1.0,1.0,,0.0,0.0,0.0
CGD,URA8,YJR103W,-0.0053482056,0.00015092142509665063,22.533949,0.9943883277216611,1.0,1.0,,0.0,0.0,0.0
CGD,URB1,YKL014C,-0.16620636,0.003957665391112419,21.711325,0.98989898989899,1.0,1.0,,0.0,0.0,0.0
CGD,URB2,YJR041C,0.029338837,-0.0013061981207600493,21.88348,0.9876543209876543,1.0,1.0,,0.0,0.0,0.0
